Index,DataSource,ImageDate,Latitude,Longitude,PRUID,PROV_TERR,CSDUID
1843,Ontario Ministry of Natural Resources and Forestry,2020,42.03861444,-82.65878794,35,Ontario,3537013
1844,Ontario Ministry of Natural Resources and Forestry,2020,42.03790376,-82.65865525,35,Ontario,3537013
1845,Ontario Ministry of Natural Resources and Forestry,2020,42.03778871,-82.65803206,35,Ontario,3537013
1846,Ontario Ministry of Natural Resources and Forestry,2020,42.04091975,-82.65018711,35,Ontario,3537013
1847,Ontario Ministry of Natural Resources and Forestry,2020,42.04038943,-82.65110712,35,Ontario,3537013
1848,Ontario Ministry of Natural Resources and Forestry,2020,42.04022734,-82.64958653,35,Ontario,3537013
1849,Ontario Ministry of Natural Resources and Forestry,2020,42.04018163,-82.64903361,35,Ontario,3537013
1850,Ontario Ministry of Natural Resources and Forestry,2020,42.04028328,-82.64795881,35,Ontario,3537013
1851,Ontario Ministry of Natural Resources and Forestry,2020,42.04041392,-82.64704032,35,Ontario,3537013
1852,Ontario Ministry of Natural Resources and Forestry,2020,42.04359441,-82.64614374,35,Ontario,3537013
1853,Ontario Ministry of Natural Resources and Forestry,2020,42.04253453,-82.6461115,35,Ontario,3537013
1854,Ontario Ministry of Natural Resources and Forestry,2020,42.04247252,-82.64546594,35,Ontario,3537013
1855,Ontario Ministry of Natural Resources and Forestry,2020,42.04245782,-82.64516885,35,Ontario,3537013
1856,Ontario Ministry of Natural Resources and Forestry,2020,42.04244355,-82.64493178,35,Ontario,3537013
1857,Ontario Ministry of Natural Resources and Forestry,2020,42.04254606,-82.64392426,35,Ontario,3537003
1858,Ontario Ministry of Natural Resources and Forestry,2020,42.04139953,-82.64402318,35,Ontario,3537003
1859,Ontario Ministry of Natural Resources and Forestry,2020,42.0406377,-82.64394098,35,Ontario,3537003
1860,Ontario Ministry of Natural Resources and Forestry,2020,42.04174494,-82.646217,35,Ontario,3537013
1861,Ontario Ministry of Natural Resources and Forestry,2020,42.04020579,-82.64660445,35,Ontario,3537013
1862,Ontario Ministry of Natural Resources and Forestry,2020,42.04017647,-82.64602775,35,Ontario,3537013
1863,Ontario Ministry of Natural Resources and Forestry,2020,42.03946844,-82.64308867,35,Ontario,3537003
1864,Ontario Ministry of Natural Resources and Forestry,2020,42.04015867,-82.64299989,35,Ontario,3537003
1865,Ontario Ministry of Natural Resources and Forestry,2020,42.03974332,-82.64251568,35,Ontario,3537003
1866,Ontario Ministry of Natural Resources and Forestry,2020,42.03931002,-82.64184471,35,Ontario,3537003
1867,Ontario Ministry of Natural Resources and Forestry,2020,42.04001055,-82.64179391,35,Ontario,3537003
1868,Ontario Ministry of Natural Resources and Forestry,2020,42.03988652,-82.64109232,35,Ontario,3537003
1869,Ontario Ministry of Natural Resources and Forestry,2020,42.04105208,-82.64260787,35,Ontario,3537003
1870,Ontario Ministry of Natural Resources and Forestry,2020,42.04174643,-82.64097584,35,Ontario,3537003
1871,Ontario Ministry of Natural Resources and Forestry,2020,42.04450667,-82.64076537,35,Ontario,3537003
1872,Ontario Ministry of Natural Resources and Forestry,2020,42.04284903,-82.6365185,35,Ontario,3537003
1873,Ontario Ministry of Natural Resources and Forestry,2020,42.04244377,-82.63797358,35,Ontario,3537003
1874,Ontario Ministry of Natural Resources and Forestry,2020,42.04190689,-82.63891979,35,Ontario,3537003
1875,Ontario Ministry of Natural Resources and Forestry,2020,42.03902977,-82.63909409,35,Ontario,3537003
1876,Ontario Ministry of Natural Resources and Forestry,2020,42.03833051,-82.63853522,35,Ontario,3537003
1877,Ontario Ministry of Natural Resources and Forestry,2020,42.03773307,-82.63564719,35,Ontario,3537003
1878,Ontario Ministry of Natural Resources and Forestry,2020,42.03769515,-82.63504079,35,Ontario,3537003
1879,Ontario Ministry of Natural Resources and Forestry,2020,42.03756271,-82.63421237,35,Ontario,3537003
1880,Ontario Ministry of Natural Resources and Forestry,2020,42.03907707,-82.63514665,35,Ontario,3537003
1881,Ontario Ministry of Natural Resources and Forestry,2020,42.03889855,-82.63425795,35,Ontario,3537003
1882,Ontario Ministry of Natural Resources and Forestry,2020,42.03888792,-82.63397219,35,Ontario,3537003
1883,Ontario Ministry of Natural Resources and Forestry,2020,42.03654036,-82.63357583,35,Ontario,3537003
1884,Ontario Ministry of Natural Resources and Forestry,2020,42.03655992,-82.63277709,35,Ontario,3537003
1885,Ontario Ministry of Natural Resources and Forestry,2020,42.03721868,-82.63364812,35,Ontario,3537003
1886,Ontario Ministry of Natural Resources and Forestry,2020,42.03870178,-82.63346097,35,Ontario,3537003
1887,Ontario Ministry of Natural Resources and Forestry,2020,42.04032914,-82.63363423,35,Ontario,3537003
1888,Ontario Ministry of Natural Resources and Forestry,2020,42.03726547,-82.63292459,35,Ontario,3537003
1889,Ontario Ministry of Natural Resources and Forestry,2020,42.03874773,-82.63267008,35,Ontario,3537003
1890,Ontario Ministry of Natural Resources and Forestry,2020,42.04009797,-82.63258506,35,Ontario,3537003
1891,Ontario Ministry of Natural Resources and Forestry,2020,42.0395477,-82.63140119,35,Ontario,3537003
1892,Ontario Ministry of Natural Resources and Forestry,2020,42.0376497,-82.63157757,35,Ontario,3537003
1893,Ontario Ministry of Natural Resources and Forestry,2020,42.03649407,-82.63123287,35,Ontario,3537003
1894,Ontario Ministry of Natural Resources and Forestry,2020,42.03827739,-82.62903286,35,Ontario,3537003
1895,Ontario Ministry of Natural Resources and Forestry,2020,42.04009621,-82.62887797,35,Ontario,3537003
1896,Ontario Ministry of Natural Resources and Forestry,2020,42.03826486,-82.62750437,35,Ontario,3537003
1897,Ontario Ministry of Natural Resources and Forestry,2020,42.0362882,-82.62747894,35,Ontario,3537003
1898,Ontario Ministry of Natural Resources and Forestry,2020,42.0370247,-82.62830553,35,Ontario,3537003
1899,Ontario Ministry of Natural Resources and Forestry,2020,42.03913933,-82.62577972,35,Ontario,3537003
1900,Ontario Ministry of Natural Resources and Forestry,2020,42.03741014,-82.6258106,35,Ontario,3537003
1901,Ontario Ministry of Natural Resources and Forestry,2020,42.03609771,-82.6260183,35,Ontario,3537003
1902,Ontario Ministry of Natural Resources and Forestry,2020,42.03717508,-82.62059831,35,Ontario,3537003
1903,Ontario Ministry of Natural Resources and Forestry,2020,42.03815534,-82.62072728,35,Ontario,3537003
1904,Ontario Ministry of Natural Resources and Forestry,2020,42.04036033,-82.62422803,35,Ontario,3537003
1905,Ontario Ministry of Natural Resources and Forestry,2020,42.04099807,-82.62362311,35,Ontario,3537003
1906,Ontario Ministry of Natural Resources and Forestry,2020,42.04108859,-82.62464245,35,Ontario,3537003
1907,Ontario Ministry of Natural Resources and Forestry,2020,42.03602022,-82.61652528,35,Ontario,3537003
1908,Ontario Ministry of Natural Resources and Forestry,2020,42.03599232,-82.61573572,35,Ontario,3537003
1909,Ontario Ministry of Natural Resources and Forestry,2020,42.03608316,-82.61523857,35,Ontario,3537003
1910,Ontario Ministry of Natural Resources and Forestry,2020,42.03518001,-82.61530898,35,Ontario,3537003
1911,Ontario Ministry of Natural Resources and Forestry,2020,42.03540939,-82.61223844,35,Ontario,3537003
1912,Ontario Ministry of Natural Resources and Forestry,2020,42.04503357,-82.63136609,35,Ontario,3537003
1913,Ontario Ministry of Natural Resources and Forestry,2020,42.04571398,-82.63380129,35,Ontario,3537003
1914,Ontario Ministry of Natural Resources and Forestry,2020,42.04636122,-82.63334099,35,Ontario,3537003
1915,Ontario Ministry of Natural Resources and Forestry,2020,42.04909264,-82.63057694,35,Ontario,3537003
1916,Ontario Ministry of Natural Resources and Forestry,2020,42.04941246,-82.62926578,35,Ontario,3537003
1917,Ontario Ministry of Natural Resources and Forestry,2020,42.04865465,-82.62953335,35,Ontario,3537003
1918,Ontario Ministry of Natural Resources and Forestry,2020,42.04953663,-82.62809839,35,Ontario,3537003
1919,Ontario Ministry of Natural Resources and Forestry,2020,42.04911036,-82.62721186,35,Ontario,3537003
1920,Ontario Ministry of Natural Resources and Forestry,2020,42.04884612,-82.62642007,35,Ontario,3537003
1921,Ontario Ministry of Natural Resources and Forestry,2020,42.0495711,-82.62602621,35,Ontario,3537003
1922,Ontario Ministry of Natural Resources and Forestry,2020,42.04869122,-82.62609045,35,Ontario,3537003
1923,Ontario Ministry of Natural Resources and Forestry,2020,42.05005091,-82.62653936,35,Ontario,3537003
1924,Ontario Ministry of Natural Resources and Forestry,2020,42.05149696,-82.62708788,35,Ontario,3537003
1925,Ontario Ministry of Natural Resources and Forestry,2020,42.05189629,-82.62621257,35,Ontario,3537003
1926,Ontario Ministry of Natural Resources and Forestry,2020,42.05168876,-82.62472881,35,Ontario,3537003
1927,Ontario Ministry of Natural Resources and Forestry,2020,42.04886067,-82.62485605,35,Ontario,3537003
1928,Ontario Ministry of Natural Resources and Forestry,2020,42.04892716,-82.62544409,35,Ontario,3537003
1929,Ontario Ministry of Natural Resources and Forestry,2020,42.04995571,-82.62548537,35,Ontario,3537003
1930,Ontario Ministry of Natural Resources and Forestry,2020,42.04891161,-82.62275931,35,Ontario,3537003
1931,Ontario Ministry of Natural Resources and Forestry,2020,42.04981062,-82.62114005,35,Ontario,3537003
1932,Ontario Ministry of Natural Resources and Forestry,2020,42.05047277,-82.61951709,35,Ontario,3537003
1933,Ontario Ministry of Natural Resources and Forestry,2020,42.0502181,-82.62266404,35,Ontario,3537003
1934,Ontario Ministry of Natural Resources and Forestry,2020,42.05239709,-82.62201213,35,Ontario,3537003
1935,Ontario Ministry of Natural Resources and Forestry,2020,42.07648693,-82.64042642,35,Ontario,3537003
1936,Ontario Ministry of Natural Resources and Forestry,2020,42.00052977,-82.82741099,35,Ontario,3537016
1937,Ontario Ministry of Natural Resources and Forestry,2020,42.00279139,-82.82725698,35,Ontario,3537016
1938,Ontario Ministry of Natural Resources and Forestry,2020,42.05219108,-82.66893119,35,Ontario,3537013
1939,Ontario Ministry of Natural Resources and Forestry,2020,42.05528334,-82.68275722,35,Ontario,3537013
1940,Ontario Ministry of Natural Resources and Forestry,2020,42.12395497,-82.62116692,35,Ontario,3537003
1941,Ontario Ministry of Natural Resources and Forestry,2020,42.08426305,-82.68547527,35,Ontario,3537013
1942,Ontario Ministry of Natural Resources and Forestry,2020,42.0428052,-82.71449061,35,Ontario,3537013
1943,Ontario Ministry of Natural Resources and Forestry,2020,42.03880334,-82.70470866,35,Ontario,3537013
1944,Ontario Ministry of Natural Resources and Forestry,2020,42.11163755,-82.61191562,35,Ontario,3537003
1945,Ontario Ministry of Natural Resources and Forestry,2020,42.11154932,-82.61192165,35,Ontario,3537003
1946,Ontario Ministry of Natural Resources and Forestry,2020,42.11145438,-82.61193074,35,Ontario,3537003
1947,Ontario Ministry of Natural Resources and Forestry,2020,42.11155762,-82.61226257,35,Ontario,3537003
1948,Ontario Ministry of Natural Resources and Forestry,2020,42.10542218,-82.60029652,35,Ontario,3537003
1949,Ontario Ministry of Natural Resources and Forestry,2020,42.10821757,-82.6016601,35,Ontario,3537003
1950,Ontario Ministry of Natural Resources and Forestry,2020,42.1109766,-82.61185961,35,Ontario,3537003
1951,Ontario Ministry of Natural Resources and Forestry,2020,42.09613075,-82.59745366,35,Ontario,3537003
1952,Ontario Ministry of Natural Resources and Forestry,2020,42.09617588,-82.53639138,35,Ontario,3537003
1953,Ontario Ministry of Natural Resources and Forestry,2020,42.09674454,-82.53778542,35,Ontario,3537003
1954,Ontario Ministry of Natural Resources and Forestry,2020,42.09674367,-82.53790506,35,Ontario,3537003
1955,Ontario Ministry of Natural Resources and Forestry,2020,42.0974245,-82.53713,35,Ontario,3537003
1956,Ontario Ministry of Natural Resources and Forestry,2020,42.09742524,-82.53724966,35,Ontario,3537003
1957,Ontario Ministry of Natural Resources and Forestry,2020,42.09743032,-82.53737405,35,Ontario,3537003
1958,Ontario Ministry of Natural Resources and Forestry,2020,42.09743585,-82.53749515,35,Ontario,3537003
1959,Ontario Ministry of Natural Resources and Forestry,2020,42.09743525,-82.53761974,35,Ontario,3537003
1960,Ontario Ministry of Natural Resources and Forestry,2020,42.09743917,-82.53773669,35,Ontario,3537003
1961,Ontario Ministry of Natural Resources and Forestry,2020,42.09744233,-82.53786179,35,Ontario,3537003
1962,Ontario Ministry of Natural Resources and Forestry,2020,42.10585599,-82.50880725,35,Ontario,3537003
1963,Ontario Ministry of Natural Resources and Forestry,2020,42.10592795,-82.50880239,35,Ontario,3537003
1964,Ontario Ministry of Natural Resources and Forestry,2020,42.10601823,-82.50878619,35,Ontario,3537003
1965,Ontario Ministry of Natural Resources and Forestry,2020,42.10611843,-82.50877817,35,Ontario,3537003
1966,Ontario Ministry of Natural Resources and Forestry,2020,42.10621756,-82.50877459,35,Ontario,3537003
1967,Ontario Ministry of Natural Resources and Forestry,2020,42.10555403,-82.50901884,35,Ontario,3537003
1968,Ontario Ministry of Natural Resources and Forestry,2020,42.09259244,-82.46869364,35,Ontario,3537003
1969,Ontario Ministry of Natural Resources and Forestry,2020,42.09317287,-82.46786713,35,Ontario,3536020
1970,Ontario Ministry of Natural Resources and Forestry,2020,42.09265493,-82.46728334,35,Ontario,3536020
1971,Ontario Ministry of Natural Resources and Forestry,2020,42.06611689,-82.59912598,35,Ontario,3537003
1972,Ontario Ministry of Natural Resources and Forestry,2020,42.07125463,-82.60263258,35,Ontario,3537003
1973,Ontario Ministry of Natural Resources and Forestry,2020,42.05655999,-82.50326589,35,Ontario,3537003
1974,Ontario Ministry of Natural Resources and Forestry,2020,42.03140596,-82.56201949,35,Ontario,3537003
1975,Ontario Ministry of Natural Resources and Forestry,2020,42.03051412,-82.56143471,35,Ontario,3537003
1976,Ontario Ministry of Natural Resources and Forestry,2020,42.03050694,-82.56129106,35,Ontario,3537003
1977,Ontario Ministry of Natural Resources and Forestry,2020,42.03497844,-82.71495388,35,Ontario,3537013
1978,Ontario Ministry of Natural Resources and Forestry,2020,42.04264916,-82.71844047,35,Ontario,3537013
1979,Ontario Ministry of Natural Resources and Forestry,2020,42.0515442,-82.70851282,35,Ontario,3537013
1980,Ontario Ministry of Natural Resources and Forestry,2020,42.05127354,-82.70806745,35,Ontario,3537013
1981,Ontario Ministry of Natural Resources and Forestry,2020,42.05138531,-82.70795738,35,Ontario,3537013
1982,Ontario Ministry of Natural Resources and Forestry,2020,42.05137874,-82.70789258,35,Ontario,3537013
1983,Ontario Ministry of Natural Resources and Forestry,2020,42.06272808,-82.67608482,35,Ontario,3537013
1984,Ontario Ministry of Natural Resources and Forestry,2020,42.06306131,-82.67585006,35,Ontario,3537013
1985,Ontario Ministry of Natural Resources and Forestry,2020,42.06057853,-82.67055162,35,Ontario,3537013
1986,Ontario Ministry of Natural Resources and Forestry,2020,42.06585742,-82.67229341,35,Ontario,3537013
1987,Ontario Ministry of Natural Resources and Forestry,2020,42.06584898,-82.67218364,35,Ontario,3537013
1988,Ontario Ministry of Natural Resources and Forestry,2020,42.05410885,-82.66800984,35,Ontario,3537013
1989,Ontario Ministry of Natural Resources and Forestry,2020,42.05521384,-82.66773297,35,Ontario,3537013
1990,Ontario Ministry of Natural Resources and Forestry,2020,42.055204,-82.66762431,35,Ontario,3537013
1991,Ontario Ministry of Natural Resources and Forestry,2020,42.05519154,-82.66718195,35,Ontario,3537013
1992,Ontario Ministry of Natural Resources and Forestry,2020,42.05425746,-82.6500948,35,Ontario,3537013
1993,Ontario Ministry of Natural Resources and Forestry,2020,42.05365923,-82.65036926,35,Ontario,3537013
1994,Ontario Ministry of Natural Resources and Forestry,2020,42.05365384,-82.6501739,35,Ontario,3537013
1995,Ontario Ministry of Natural Resources and Forestry,2020,42.05364595,-82.64998479,35,Ontario,3537013
1996,Ontario Ministry of Natural Resources and Forestry,2020,42.03728406,-82.6325732,35,Ontario,3537003
1997,Ontario Ministry of Natural Resources and Forestry,2020,42.03726405,-82.63244656,35,Ontario,3537003
1998,Ontario Ministry of Natural Resources and Forestry,2020,42.03625838,-82.63343335,35,Ontario,3537003
1999,Ontario Ministry of Natural Resources and Forestry,2020,42.03804619,-82.63813112,35,Ontario,3537003
2000,Ontario Ministry of Natural Resources and Forestry,2020,42.03919621,-82.63823671,35,Ontario,3537003
2001,Ontario Ministry of Natural Resources and Forestry,2020,42.03890953,-82.63814343,35,Ontario,3537003
2002,Ontario Ministry of Natural Resources and Forestry,2020,42.03889974,-82.63785274,35,Ontario,3537003
2003,Ontario Ministry of Natural Resources and Forestry,2020,42.03913781,-82.63717256,35,Ontario,3537003
2004,Ontario Ministry of Natural Resources and Forestry,2020,42.03902393,-82.63724066,35,Ontario,3537003
2005,Ontario Ministry of Natural Resources and Forestry,2020,42.03891334,-82.6369981,35,Ontario,3537003
2006,Ontario Ministry of Natural Resources and Forestry,2020,42.03993416,-82.65072963,35,Ontario,3537013
2007,Ontario Ministry of Natural Resources and Forestry,2020,42.03935989,-82.65991533,35,Ontario,3537013
2008,Ontario Ministry of Natural Resources and Forestry,2020,42.06247589,-82.61863075,35,Ontario,3537003
2009,Ontario Ministry of Natural Resources and Forestry,2020,42.0625238,-82.61877105,35,Ontario,3537003
2010,Ontario Ministry of Natural Resources and Forestry,2020,42.06248161,-82.61850034,35,Ontario,3537003
2011,City Of Chilliwack,2021,49.04053952,-122.1151052,59,British Columbia,5909052
2012,City Of Chilliwack,2021,49.04131053,-122.1147784,59,British Columbia,5909052
2013,City Of Chilliwack,2021,49.04678468,-122.1155428,59,British Columbia,5909052
2014,City Of Chilliwack,2021,49.04692014,-122.1159929,59,British Columbia,5909052
2015,City Of Chilliwack,2021,49.04718146,-122.1155909,59,British Columbia,5909052
2016,City Of Chilliwack,2021,49.04707328,-122.1155936,59,British Columbia,5909052
2017,City Of Chilliwack,2021,49.08735291,-122.0909466,59,British Columbia,5909052
2018,City Of Chilliwack,2021,49.0869094,-122.0892834,59,British Columbia,5909052
2019,City Of Chilliwack,2021,49.08782378,-122.0893246,59,British Columbia,5909052
2020,City Of Chilliwack,2021,49.08871167,-122.0897154,59,British Columbia,5909052
2021,City Of Chilliwack,2021,49.08548543,-122.0636236,59,British Columbia,5909020
2022,City Of Chilliwack,2021,49.0842744,-122.0611492,59,British Columbia,5909020
2023,City Of Chilliwack,2021,49.08427944,-122.0606069,59,British Columbia,5909020
2024,City Of Chilliwack,2021,49.20556477,-121.911936,59,British Columbia,5909020
2025,City Of Chilliwack,2021,49.20669985,-121.9162503,59,British Columbia,5909020
2026,City Of Chilliwack,2021,49.20584214,-121.9170482,59,British Columbia,5909020
2027,City Of Chilliwack,2021,49.19898942,-121.9246273,59,British Columbia,5909020
2028,City Of Chilliwack,2021,49.19999677,-121.9247054,59,British Columbia,5909020
2029,City Of Chilliwack,2021,49.20092001,-121.9170006,59,British Columbia,5909020
2030,City Of Chilliwack,2021,49.20092727,-121.9175818,59,British Columbia,5909020
2031,City Of Chilliwack,2021,49.20092838,-121.9179232,59,British Columbia,5909020
2032,City Of Chilliwack,2021,49.20092864,-121.9177466,59,British Columbia,5909020
2033,City Of Chilliwack,2021,49.19853649,-121.9136928,59,British Columbia,5909020
2034,City Of Chilliwack,2021,49.20287431,-121.9126039,59,British Columbia,5909020
2035,City Of Chilliwack,2021,49.20288655,-121.9130112,59,British Columbia,5909020
2036,City Of Chilliwack,2021,49.20251087,-121.9145278,59,British Columbia,5909020
2037,City Of Chilliwack,2021,49.19017736,-121.9250231,59,British Columbia,5909020
2038,City Of Chilliwack,2021,49.18444922,-121.9541455,59,British Columbia,5909020
2039,City Of Chilliwack,2021,49.18488701,-121.9551353,59,British Columbia,5909020
2040,City Of Chilliwack,2021,49.18488614,-121.9550185,59,British Columbia,5909020
2041,City Of Chilliwack,2021,49.18488798,-121.9549036,59,British Columbia,5909020
2042,City Of Chilliwack,2021,49.18487924,-121.9541737,59,British Columbia,5909020
2043,City Of Chilliwack,2021,49.15386259,-121.9144202,59,British Columbia,5909020
2044,City Of Chilliwack,2021,49.14271169,-121.9815404,59,British Columbia,5909020
2045,City Of Chilliwack,2021,49.14053407,-122.009687,59,British Columbia,5909020
2046,City Of Chilliwack,2021,49.1405354,-122.0093852,59,British Columbia,5909020
2047,City Of Chilliwack,2021,49.14054016,-122.009084,59,British Columbia,5909020
2048,City Of Chilliwack,2021,49.14054439,-122.008784,59,British Columbia,5909020
2049,City Of Chilliwack,2021,49.14054708,-122.0084063,59,British Columbia,5909020
2050,City Of Chilliwack,2021,49.14044671,-122.0078278,59,British Columbia,5909020
2051,City Of Chilliwack,2021,49.14045004,-122.0076332,59,British Columbia,5909020
2052,City Of Chilliwack,2021,49.11645584,-122.0134951,59,British Columbia,5909020
2053,City Of Chilliwack,2021,49.17025018,-121.8332758,59,British Columbia,5909020
2054,City Of Chilliwack,2021,49.17034876,-121.8341112,59,British Columbia,5909020
2055,City Of Chilliwack,2021,49.17109066,-121.8340236,59,British Columbia,5909020
2056,City Of Chilliwack,2021,49.17123183,-121.8339003,59,British Columbia,5909020
2057,City Of Chilliwack,2021,49.17171136,-121.8349328,59,British Columbia,5909020
2058,City Of Chilliwack,2021,49.17160082,-121.8349392,59,British Columbia,5909020
2059,City Of Chilliwack,2021,49.17108276,-121.8350992,59,British Columbia,5909020
2060,City Of Chilliwack,2021,49.19141616,-121.8709898,59,British Columbia,5909020
2061,City Of Chilliwack,2021,49.19202945,-121.8736012,59,British Columbia,5909020
2062,City Of Chilliwack,2021,49.19202869,-121.8734012,59,British Columbia,5909020
2063,City Of Chilliwack,2021,49.19202885,-121.8731996,59,British Columbia,5909020
2064,City Of Chilliwack,2021,49.19202837,-121.8729983,59,British Columbia,5909020
2065,City Of Chilliwack,2021,49.19202805,-121.8727982,59,British Columbia,5909020
2066,City Of Chilliwack,2021,49.19202808,-121.8725973,59,British Columbia,5909020
2067,City Of Chilliwack,2021,49.19202631,-121.8723961,59,British Columbia,5909020
2068,City Of Chilliwack,2021,49.19202557,-121.8721941,59,British Columbia,5909020
2069,City Of Chilliwack,2021,49.19202647,-121.8719938,59,British Columbia,5909020
2070,City Of Chilliwack,2021,49.19202643,-121.8717925,59,British Columbia,5909020
2071,City Of Chilliwack,2021,49.19202593,-121.8715916,59,British Columbia,5909020
2072,City Of Chilliwack,2021,49.1920257,-121.871391,59,British Columbia,5909020
2073,City Of Chilliwack,2021,49.18856853,-121.8689582,59,British Columbia,5909020
2074,City Of Chilliwack,2021,49.18801892,-121.8694787,59,British Columbia,5909020
2075,City Of Chilliwack,2021,49.18801719,-121.8692795,59,British Columbia,5909020
2076,City Of Chilliwack,2021,49.18801493,-121.8690805,59,British Columbia,5909020
2077,City Of Chilliwack,2021,49.18801429,-121.8688818,59,British Columbia,5909020
2078,City Of Chilliwack,2021,49.18801465,-121.868684,59,British Columbia,5909020
2079,City Of Chilliwack,2021,49.18801331,-121.8684838,59,British Columbia,5909020
2080,City Of Chilliwack,2021,49.18801322,-121.8682871,59,British Columbia,5909020
2081,City Of Chilliwack,2021,49.18801301,-121.8680874,59,British Columbia,5909020
2082,City Of Chilliwack,2021,49.18801493,-121.8678894,59,British Columbia,5909020
2083,City Of Chilliwack,2021,49.19023988,-121.8634395,59,British Columbia,5909020
2084,City Of Chilliwack,2021,49.19541518,-121.862219,59,British Columbia,5909020
2085,City Of Chilliwack,2021,49.1944575,-121.8618666,59,British Columbia,5909020
2086,City Of Chilliwack,2021,49.19173901,-121.8488076,59,British Columbia,5909020
2087,City Of Chilliwack,2021,49.18984027,-121.8521486,59,British Columbia,5909020
2088,City Of Chilliwack,2021,49.18983935,-121.8519876,59,British Columbia,5909020
2089,City Of Chilliwack,2021,49.17867116,-121.8460006,59,British Columbia,5909020
2090,City Of Chilliwack,2021,49.17870447,-121.8478651,59,British Columbia,5909020
2091,City Of Chilliwack,2021,49.1867431,-121.825561,59,British Columbia,5909020
2092,City Of Chilliwack,2021,49.18637072,-121.8259817,59,British Columbia,5909020
2093,City Of Chilliwack,2021,49.18637499,-121.8260797,59,British Columbia,5909020
2094,City Of Chilliwack,2021,49.18637127,-121.8261777,59,British Columbia,5909020
2095,City Of Chilliwack,2021,49.18683132,-121.8252385,59,British Columbia,5909020
2096,City Of Chilliwack,2021,49.1868369,-121.8251298,59,British Columbia,5909020
2097,City Of Chilliwack,2021,49.1868327,-121.8250098,59,British Columbia,5909020
2098,City Of Chilliwack,2021,49.18683225,-121.8248406,59,British Columbia,5909020
2099,City Of Chilliwack,2021,49.18683083,-121.8247019,59,British Columbia,5909020
2100,City Of Chilliwack,2021,49.18683505,-121.8245753,59,British Columbia,5909020
2101,City Of Chilliwack,2021,49.18683817,-121.8244291,59,British Columbia,5909020
2102,City Of Chilliwack,2021,49.18683241,-121.8243031,59,British Columbia,5909020
2103,City Of Chilliwack,2021,49.18683532,-121.8241655,59,British Columbia,5909020
2104,City Of Chilliwack,2021,49.12427272,-121.9178987,59,British Columbia,5909020
2105,City Of Chilliwack,2021,49.11336842,-121.9782553,59,British Columbia,5909020
2106,City Of Chilliwack,2021,49.11336773,-121.9780766,59,British Columbia,5909020
2107,City Of Chilliwack,2021,49.11336783,-121.9778972,59,British Columbia,5909020
2108,City Of Chilliwack,2021,49.11415211,-121.9782187,59,British Columbia,5909020
2109,City Of Chilliwack,2021,49.16414824,-121.8897179,59,British Columbia,5909020
2110,City Of Chilliwack,2021,49.16237759,-121.8906046,59,British Columbia,5909020
2111,City Of Chilliwack,2021,49.16345171,-121.8912212,59,British Columbia,5909020
2112,City Of Chilliwack,2021,49.16345469,-121.8910336,59,British Columbia,5909020
2113,City Of Chilliwack,2021,49.16345433,-121.8908458,59,British Columbia,5909020
2114,City Of Chilliwack,2021,49.16345137,-121.89141,59,British Columbia,5909020
2115,City Of Chilliwack,2021,49.16345163,-121.8915967,59,British Columbia,5909020
2116,City Of Chilliwack,2021,49.16344892,-121.8917859,59,British Columbia,5909020
2117,City Of Chilliwack,2021,49.16345083,-121.8919745,59,British Columbia,5909020
2118,City Of Chilliwack,2021,49.16399533,-121.8905508,59,British Columbia,5909020
2119,City Of Chilliwack,2021,49.16060144,-121.8568376,59,British Columbia,5909020
2120,City Of Chilliwack,2021,49.16089899,-121.8567874,59,British Columbia,5909020
2121,City Of Chilliwack,2021,49.16106008,-121.8570563,59,British Columbia,5909020
2122,City Of Chilliwack,2021,49.16967116,-121.8545187,59,British Columbia,5909020
2123,City Of Chilliwack,2021,49.16956032,-121.8544277,59,British Columbia,5909020
2124,City Of Chilliwack,2021,49.16944769,-121.8544416,59,British Columbia,5909020
2125,City Of Chilliwack,2021,49.16933409,-121.8544381,59,British Columbia,5909020
2126,City Of Chilliwack,2021,49.16992571,-121.8537951,59,British Columbia,5909020
2127,City Of Chilliwack,2021,49.1698268,-121.8538009,59,British Columbia,5909020
2128,City Of Chilliwack,2021,49.16972761,-121.8538054,59,British Columbia,5909020
2129,City Of Chilliwack,2021,49.16962763,-121.853812,59,British Columbia,5909020
2130,City Of Chilliwack,2021,49.16952554,-121.8538176,59,British Columbia,5909020
2131,City Of Chilliwack,2021,49.16942717,-121.853825,59,British Columbia,5909020
2132,City Of Chilliwack,2021,49.16932652,-121.8538311,59,British Columbia,5909020
2133,City Of Chilliwack,2021,49.16991121,-121.8533089,59,British Columbia,5909020
2134,City Of Chilliwack,2021,49.16981465,-121.8533086,59,British Columbia,5909020
2135,City Of Chilliwack,2021,49.16971367,-121.8533177,59,British Columbia,5909020
2136,City Of Chilliwack,2021,49.16961027,-121.8533244,59,British Columbia,5909020
2137,City Of Chilliwack,2021,49.16951036,-121.8533308,59,British Columbia,5909020
2138,City Of Chilliwack,2021,49.16940917,-121.8533341,59,British Columbia,5909020
2139,City Of Chilliwack,2021,49.16930468,-121.8533484,59,British Columbia,5909020
2140,City Of Chilliwack,2021,49.16929362,-121.8528521,59,British Columbia,5909020
2141,City Of Chilliwack,2021,49.16939291,-121.8528488,59,British Columbia,5909020
